timestamp,temperature,precipitation,humidity,wind_speed,cloud_cover
2016-05-26 06:00:00,8.4,0.0,88,16.4,100
2016-05-26 07:00:00,8.5,0.0,88,17.9,99
2016-05-26 08:00:00,8.8,0.0,88,19.1,98
2016-05-26 09:00:00,9.1,0.0,87,21.7,100
2016-05-26 10:00:00,9.9,0.0,84,22.5,98
2016-05-26 11:00:00,9.9,0.0,84,22.3,100
2016-05-26 12:00:00,9.9,0.0,84,22.3,100
2016-05-26 13:00:00,9.8,0.0,86,20.7,100
2016-05-26 14:00:00,9.8,0.0,87,19.2,100
2016-05-26 15:00:00,9.8,0.0,88,19.5,100
2016-05-26 16:00:00,9.8,0.0,89,19.0,100
2016-05-26 17:00:00,9.8,0.0,90,19.6,100
2016-05-26 18:00:00,9.8,0.0,91,18.1,100
2016-05-26 19:00:00,9.3,0.0,91,17.8,100
2016-05-26 20:00:00,9.3,0.0,92,16.7,100
2016-05-26 21:00:00,9.2,0.0,93,15.8,100
2016-05-26 22:00:00,9.2,0.0,94,15.8,100
2016-05-26 23:00:00,9.2,0.0,95,14.3,100
2016-05-27 00:00:00,9.2,0.0,95,12.3,100
2016-05-27 01:00:00,9.2,0.0,96,12.2,100
2016-05-27 02:00:00,9.2,0.0,96,11.2,100
2016-05-27 03:00:00,9.2,0.0,96,12.0,100
2016-05-27 04:00:00,9.2,0.0,96,12.5,100
2016-05-27 05:00:00,9.2,0.0,96,13.0,100
2016-05-27 06:00:00,9.5,0.0,94,15.3,100
2016-05-27 07:00:00,9.6,0.0,91,15.1,100
2016-05-27 08:00:00,9.9,0.0,90,14.6,100
2016-05-27 09:00:00,10.3,0.0,89,15.1,100
2016-05-27 10:00:00,10.5,0.0,90,13.6,100
2016-05-27 11:00:00,10.5,0.0,91,13.5,100
2016-05-27 12:00:00,10.9,0.0,89,12.8,100
2016-05-27 13:00:00,11.0,0.0,90,12.3,100
2016-05-27 14:00:00,11.1,0.0,89,12.7,100
2016-05-27 15:00:00,11.1,0.0,90,12.9,100
2016-05-27 16:00:00,11.0,0.0,91,13.0,100
2016-05-27 17:00:00,10.8,0.0,92,12.9,100
2016-05-27 18:00:00,10.7,0.0,93,11.9,100
2016-05-27 19:00:00,10.1,0.0,93,10.0,100
2016-05-27 20:00:00,10.0,0.0,93,9.9,100
2016-05-27 21:00:00,9.8,0.0,94,10.0,100
2016-05-27 22:00:00,9.7,0.0,94,9.3,100
2016-05-27 23:00:00,9.7,0.0,95,8.4,100
2016-05-28 00:00:00,9.7,0.0,96,8.3,100
2016-05-28 01:00:00,9.7,0.0,96,9.0,100
2016-05-28 02:00:00,9.7,0.0,97,9.0,100
2016-05-28 03:00:00,9.6,0.0,97,9.2,100
2016-05-28 04:00:00,9.6,0.0,97,8.2,100
2016-05-28 05:00:00,9.7,0.0,96,10.0,100
2016-05-28 06:00:00,9.9,0.0,94,9.9,97
2016-05-28 07:00:00,10.4,0.1,88,11.2,94
2016-05-28 08:00:00,11.0,0.1,82,11.9,100
2016-05-28 09:00:00,11.4,0.1,80,12.6,100
2016-05-28 10:00:00,11.9,0.0,77,12.2,100
2016-05-28 11:00:00,12.4,0.0,74,13.0,100
2016-05-28 12:00:00,13.0,0.0,72,13.3,100
2016-05-28 13:00:00,13.3,0.0,70,12.2,100
2016-05-28 14:00:00,13.7,0.0,69,11.5,100
2016-05-28 15:00:00,13.9,0.0,69,12.3,100
2016-05-28 16:00:00,13.6,0.0,72,12.3,95
2016-05-28 17:00:00,13.5,0.0,74,10.9,85
2016-05-28 18:00:00,13.2,0.0,76,9.5,99
2016-05-28 19:00:00,12.4,0.0,79,9.5,38
2016-05-28 20:00:00,11.6,0.0,83,9.5,24
2016-05-28 21:00:00,10.5,0.0,89,7.6,27
2016-05-28 22:00:00,9.7,0.0,94,6.5,39
2016-05-28 23:00:00,9.1,0.0,96,5.2,34
2016-05-29 00:00:00,8.3,0.0,98,5.0,45
2016-05-29 01:00:00,8.4,0.0,98,3.6,59
2016-05-29 02:00:00,8.4,0.0,99,2.6,100
2016-05-29 03:00:00,7.7,0.0,99,2.9,100
2016-05-29 04:00:00,7.3,0.0,99,2.6,100
2016-05-29 05:00:00,7.1,0.0,100,1.6,100
2016-05-29 06:00:00,8.2,0.0,98,2.1,100
2016-05-29 07:00:00,8.7,0.0,95,2.3,99
2016-05-29 08:00:00,10.5,0.0,83,3.1,96
2016-05-29 09:00:00,12.3,0.0,76,4.5,91
2016-05-29 10:00:00,13.4,0.0,71,5.0,94
2016-05-29 11:00:00,14.5,0.0,66,6.2,83
2016-05-29 12:00:00,15.3,0.0,63,6.5,82
2016-05-29 13:00:00,15.6,0.0,62,7.0,78
2016-05-29 14:00:00,15.8,0.0,62,8.0,36
2016-05-29 15:00:00,15.6,0.0,64,10.5,22
2016-05-29 16:00:00,15.6,0.0,66,10.8,23
2016-05-29 17:00:00,15.2,0.0,68,11.5,14
2016-05-29 18:00:00,14.5,0.0,72,11.5,10
2016-05-29 19:00:00,13.4,0.0,77,10.9,6
2016-05-29 20:00:00,12.2,0.0,83,9.4,7
2016-05-29 21:00:00,10.8,0.0,89,7.6,9
2016-05-29 22:00:00,9.8,0.0,94,7.3,95
2016-05-29 23:00:00,8.8,0.0,97,6.8,100
2016-05-30 00:00:00,7.9,0.0,98,5.7,100
2016-05-30 01:00:00,7.2,0.0,99,5.9,100
2016-05-30 02:00:00,7.1,0.0,99,5.8,100
2016-05-30 03:00:00,7.3,0.0,100,6.5,100
2016-05-30 04:00:00,7.5,0.0,99,6.9,100
2016-05-30 05:00:00,7.9,0.0,98,7.6,100
2016-05-30 06:00:00,8.4,0.0,97,8.7,100
2016-05-30 07:00:00,9.7,0.0,89,9.4,100
2016-05-30 08:00:00,10.6,0.0,84,10.6,100
2016-05-30 09:00:00,11.6,0.0,81,11.2,100
2016-05-30 10:00:00,12.5,0.0,78,10.5,100
2016-05-30 11:00:00,13.4,0.0,76,10.9,100
2016-05-30 12:00:00,14.5,0.0,71,11.5,100
2016-05-30 13:00:00,15.2,0.0,68,10.9,100
2016-05-30 14:00:00,15.1,0.0,70,11.0,99
2016-05-30 15:00:00,15.3,0.0,69,10.9,64
2016-05-30 16:00:00,15.4,0.0,70,9.4,35
2016-05-30 17:00:00,15.3,0.0,71,7.6,32
2016-05-30 18:00:00,14.8,0.0,73,6.6,23
2016-05-30 19:00:00,14.2,0.0,75,6.5,23
2016-05-30 20:00:00,13.4,0.0,79,6.2,24
2016-05-30 21:00:00,12.2,0.0,84,8.2,24
2016-05-30 22:00:00,11.5,0.0,86,8.2,18
2016-05-30 23:00:00,10.9,0.0,87,6.2,26
2016-05-31 00:00:00,10.1,0.0,90,7.2,4
2016-05-31 01:00:00,9.4,0.0,91,6.4,21
2016-05-31 02:00:00,8.6,0.0,92,7.7,15
2016-05-31 03:00:00,8.0,0.0,92,7.8,3
2016-05-31 04:00:00,7.2,0.0,92,7.3,6
2016-05-31 05:00:00,7.9,0.0,91,5.5,8
2016-05-31 06:00:00,10.4,0.0,82,6.5,9
2016-05-31 07:00:00,11.6,0.0,76,8.7,9
2016-05-31 08:00:00,12.9,0.0,71,11.2,10
2016-05-31 09:00:00,14.0,0.0,68,12.7,4
2016-05-31 10:00:00,15.2,0.0,65,11.6,3
2016-05-31 11:00:00,16.2,0.0,61,12.9,13
2016-05-31 12:00:00,16.8,0.0,59,13.8,26
2016-05-31 13:00:00,17.1,0.0,60,13.5,32
2016-05-31 14:00:00,17.3,0.0,60,13.5,37
2016-05-31 15:00:00,17.4,0.0,62,13.4,49
2016-05-31 16:00:00,16.6,0.0,67,13.9,20
2016-05-31 17:00:00,15.9,0.0,71,14.1,41
2016-05-31 18:00:00,15.2,0.0,73,13.8,40
2016-05-31 19:00:00,13.5,0.0,77,12.8,52
2016-05-31 20:00:00,12.5,0.0,80,11.0,57
2016-05-31 21:00:00,11.4,0.0,84,10.5,38
2016-05-31 22:00:00,10.7,0.0,87,10.3,73
2016-05-31 23:00:00,10.1,0.0,89,9.2,53
2016-06-01 00:00:00,9.7,0.0,90,7.4,47
2016-06-01 01:00:00,9.3,0.0,90,6.8,31
2016-06-01 02:00:00,8.9,0.0,91,5.2,21
2016-06-01 03:00:00,8.4,0.0,92,5.6,22
2016-06-01 04:00:00,8.1,0.0,92,6.7,18
2016-06-01 05:00:00,8.6,0.0,90,6.8,15
2016-06-01 06:00:00,9.8,0.0,84,7.4,28
2016-06-01 07:00:00,10.7,0.0,79,10.3,35
2016-06-01 08:00:00,11.5,0.0,76,15.3,68
2016-06-01 09:00:00,12.4,0.0,75,15.4,41
2016-06-01 10:00:00,13.4,0.0,70,15.3,43
2016-06-01 11:00:00,14.2,0.0,67,17.1,61
2016-06-01 12:00:00,15.1,0.0,63,16.7,29
2016-06-01 13:00:00,15.8,0.0,60,16.8,17
2016-06-01 14:00:00,16.0,0.0,59,16.3,10
2016-06-01 15:00:00,15.9,0.0,61,15.6,6
2016-06-01 16:00:00,15.2,0.0,64,15.5,0
2016-06-01 17:00:00,14.2,0.0,68,15.0,3
2016-06-01 18:00:00,13.1,0.0,73,13.7,2
2016-06-01 19:00:00,12.1,0.0,74,12.6,2
2016-06-01 20:00:00,11.0,0.0,78,11.2,3
2016-06-01 21:00:00,9.9,0.0,83,10.8,2
2016-06-01 22:00:00,9.0,0.0,86,12.7,9
2016-06-01 23:00:00,8.4,0.0,88,12.6,15
2016-06-02 00:00:00,8.0,0.0,88,11.1,22
2016-06-02 01:00:00,7.5,0.0,89,8.2,30
2016-06-02 02:00:00,7.1,0.0,89,6.8,23
2016-06-02 03:00:00,6.9,0.0,88,6.1,21
2016-06-02 04:00:00,6.7,0.0,88,5.6,18
2016-06-02 05:00:00,6.9,0.0,87,6.3,21
2016-06-02 06:00:00,7.6,0.0,83,6.5,23
2016-06-02 07:00:00,8.6,0.0,72,8.4,11
2016-06-02 08:00:00,9.5,0.0,68,7.8,7
2016-06-02 09:00:00,10.7,0.0,65,6.6,12
2016-06-02 10:00:00,11.9,0.0,62,3.7,8
2016-06-02 11:00:00,13.0,0.0,60,4.4,19
2016-06-02 12:00:00,13.9,0.0,59,5.6,22
2016-06-02 13:00:00,14.7,0.0,58,6.6,21
2016-06-02 14:00:00,15.0,0.0,58,7.4,56
2016-06-02 15:00:00,15.0,0.0,58,7.6,68
2016-06-02 16:00:00,14.4,0.0,61,12.5,79
2016-06-02 17:00:00,13.7,0.0,65,16.3,52
2016-06-02 18:00:00,12.9,0.0,68,14.8,47
2016-06-02 19:00:00,11.3,0.0,70,13.0,62
2016-06-02 20:00:00,10.5,0.0,73,10.2,77
2016-06-02 21:00:00,10.0,0.0,75,7.8,54
2016-06-02 22:00:00,9.6,0.0,77,5.9,66
2016-06-02 23:00:00,9.1,0.0,80,3.6,56
2016-06-03 00:00:00,8.4,0.0,85,3.6,18
2016-06-03 01:00:00,7.6,0.0,90,3.3,16
2016-06-03 02:00:00,7.5,0.0,87,3.3,9
2016-06-03 03:00:00,7.9,0.0,85,4.0,12
2016-06-03 04:00:00,7.7,0.0,85,4.0,8
2016-06-03 05:00:00,8.1,0.0,85,3.8,17
2016-06-03 06:00:00,9.4,0.0,81,5.2,51
2016-06-03 07:00:00,10.1,0.0,80,7.4,96
2016-06-03 08:00:00,11.2,0.0,75,6.7,94
2016-06-03 09:00:00,12.0,0.0,74,6.1,85
2016-06-03 10:00:00,12.9,0.0,72,5.3,70
2016-06-03 11:00:00,14.0,0.0,69,6.6,41
2016-06-03 12:00:00,15.0,0.0,67,8.0,32
2016-06-03 13:00:00,15.7,0.0,66,8.4,39
2016-06-03 14:00:00,15.9,0.0,68,10.7,59
2016-06-03 15:00:00,16.1,0.0,69,11.6,73
2016-06-03 16:00:00,15.8,0.0,73,10.6,92
2016-06-03 17:00:00,15.2,0.0,77,11.3,100
2016-06-03 18:00:00,14.7,0.0,81,12.3,100
2016-06-03 19:00:00,14.4,0.0,86,11.8,100
2016-06-03 20:00:00,13.8,0.0,89,9.8,100
2016-06-03 21:00:00,13.2,0.0,91,9.2,96
2016-06-03 22:00:00,12.9,0.0,91,9.5,87
2016-06-03 23:00:00,12.5,0.0,92,10.3,78
2016-06-04 00:00:00,12.2,0.0,92,10.2,84
2016-06-04 01:00:00,11.8,0.0,93,11.0,95
2016-06-04 02:00:00,11.6,0.0,93,11.3,98
2016-06-04 03:00:00,11.3,0.0,93,10.6,98
2016-06-04 04:00:00,11.1,0.0,93,9.5,100
2016-06-04 05:00:00,11.2,0.0,91,9.5,94
2016-06-04 06:00:00,11.4,0.0,89,10.1,98
2016-06-04 07:00:00,11.0,0.2,90,11.1,97
2016-06-04 08:00:00,11.6,0.1,87,12.6,91
2016-06-04 09:00:00,12.4,0.0,82,15.3,82
2016-06-04 10:00:00,13.0,0.0,79,16.3,71
2016-06-04 11:00:00,14.2,0.0,72,16.0,57
2016-06-04 12:00:00,15.0,0.0,68,15.5,33
2016-06-04 13:00:00,15.5,0.0,65,15.0,54
2016-06-04 14:00:00,15.7,0.0,63,15.2,39
2016-06-04 15:00:00,15.5,0.0,62,14.4,31
2016-06-04 16:00:00,15.1,0.0,62,13.0,24
2016-06-04 17:00:00,14.7,0.0,62,12.2,26
2016-06-04 18:00:00,13.9,0.0,63,12.2,21
2016-06-04 19:00:00,12.4,0.0,66,11.9,16
2016-06-04 20:00:00,11.5,0.0,68,11.2,6
2016-06-04 21:00:00,10.6,0.0,72,10.2,10
2016-06-04 22:00:00,9.9,0.0,76,10.6,8
2016-06-04 23:00:00,9.3,0.0,79,8.9,34
2016-06-05 00:00:00,9.0,0.0,82,8.6,56
2016-06-05 01:00:00,8.7,0.0,85,8.2,85
2016-06-05 02:00:00,8.3,0.0,88,7.8,95
2016-06-05 03:00:00,7.8,0.0,91,7.3,89
2016-06-05 04:00:00,7.3,0.0,94,6.2,89
2016-06-05 05:00:00,8.3,0.0,91,5.9,83
2016-06-05 06:00:00,9.6,0.0,83,5.9,64
2016-06-05 07:00:00,10.1,0.0,78,6.2,38
2016-06-05 08:00:00,11.4,0.0,72,7.6,7
2016-06-05 09:00:00,12.7,0.0,68,9.0,3
2016-06-05 10:00:00,14.0,0.0,64,8.3,2
2016-06-05 11:00:00,15.2,0.0,61,9.0,5
2016-06-05 12:00:00,16.3,0.0,59,9.0,1
2016-06-05 13:00:00,17.4,0.0,57,9.4,0
2016-06-05 14:00:00,18.2,0.0,57,9.7,0
2016-06-05 15:00:00,18.7,0.0,57,10.5,0
2016-06-05 16:00:00,18.5,0.0,58,11.5,0
2016-06-05 17:00:00,17.9,0.0,60,12.2,0
2016-06-05 18:00:00,16.8,0.0,63,12.6,2
2016-06-05 19:00:00,15.3,0.0,71,11.9,0
2016-06-05 20:00:00,14.1,0.0,73,11.2,2
2016-06-05 21:00:00,12.8,0.0,77,9.5,1
2016-06-05 22:00:00,11.9,0.0,81,7.5,0
2016-06-05 23:00:00,11.1,0.0,85,7.2,1
2016-06-06 00:00:00,10.4,0.0,88,6.8,0
2016-06-06 01:00:00,9.7,0.0,93,5.8,0
2016-06-06 02:00:00,8.9,0.0,95,4.7,0
2016-06-06 03:00:00,8.8,0.0,95,4.2,0
2016-06-06 04:00:00,9.1,0.0,94,3.3,0
2016-06-06 05:00:00,9.7,0.0,93,3.3,0
2016-06-06 06:00:00,11.5,0.0,86,3.3,2
2016-06-06 07:00:00,12.8,0.0,78,4.3,1
2016-06-06 08:00:00,14.5,0.0,73,5.8,2
2016-06-06 09:00:00,16.1,0.0,70,6.5,1
2016-06-06 10:00:00,17.5,0.0,68,6.9,0
2016-06-06 11:00:00,18.8,0.0,66,7.2,0
2016-06-06 12:00:00,19.8,0.0,64,8.3,1
2016-06-06 13:00:00,19.6,0.0,65,9.4,4
2016-06-06 14:00:00,19.9,0.0,66,10.1,6
2016-06-06 15:00:00,20.2,0.0,66,11.5,10
2016-06-06 16:00:00,19.7,0.0,69,13.3,8
2016-06-06 17:00:00,19.3,0.0,71,13.3,25
2016-06-06 18:00:00,18.1,0.0,75,12.2,50
2016-06-06 19:00:00,17.0,0.0,79,9.3,72
2016-06-06 20:00:00,15.8,0.0,83,8.1,76
2016-06-06 21:00:00,14.5,0.0,87,8.0,85
2016-06-06 22:00:00,13.5,0.0,91,5.9,82
2016-06-06 23:00:00,12.7,0.0,95,5.1,74
2016-06-07 00:00:00,12.0,0.0,97,3.9,59
2016-06-07 01:00:00,12.0,0.0,96,2.8,34
2016-06-07 02:00:00,12.0,0.0,97,2.0,49
2016-06-07 03:00:00,11.4,0.0,99,0.0,79
2016-06-07 04:00:00,10.9,0.0,100,1.1,84
2016-06-07 05:00:00,11.1,0.0,99,1.1,76
2016-06-07 06:00:00,12.0,0.0,99,1.9,98
2016-06-07 07:00:00,14.4,0.0,93,2.4,89
2016-06-07 08:00:00,16.1,0.0,87,2.1,51
2016-06-07 09:00:00,18.0,0.0,81,2.6,37
2016-06-07 10:00:00,19.7,0.0,76,4.0,23
2016-06-07 11:00:00,21.1,0.0,70,5.6,62
2016-06-07 12:00:00,22.1,0.0,67,6.3,93
2016-06-07 13:00:00,22.5,0.0,64,6.6,100
2016-06-07 14:00:00,20.4,0.8,74,6.2,99
2016-06-07 15:00:00,20.0,1.6,76,6.5,98
2016-06-07 16:00:00,19.3,1.9,80,6.2,100
2016-06-07 17:00:00,19.0,0.0,82,2.9,100
2016-06-07 18:00:00,18.5,0.0,85,4.3,100
2016-06-07 19:00:00,18.5,0.0,83,3.2,100
2016-06-07 20:00:00,17.8,0.0,89,1.9,97
2016-06-07 21:00:00,16.3,0.0,93,1.3,94
2016-06-07 22:00:00,15.7,0.0,93,5.1,96
2016-06-07 23:00:00,14.6,0.0,96,9.7,100
2016-06-08 00:00:00,13.5,0.0,98,8.8,95
2016-06-08 01:00:00,12.5,0.0,98,8.0,100
2016-06-08 02:00:00,12.0,0.0,98,7.9,100
2016-06-08 03:00:00,11.7,0.0,97,7.6,100
2016-06-08 04:00:00,11.4,0.0,97,7.2,100
2016-06-08 05:00:00,11.2,0.0,96,6.2,100
2016-06-08 06:00:00,11.4,0.0,95,7.0,100
2016-06-08 07:00:00,11.8,0.0,93,8.8,100
2016-06-08 08:00:00,12.5,0.0,90,8.5,100
2016-06-08 09:00:00,13.1,0.0,87,8.8,100
2016-06-08 10:00:00,13.9,0.0,82,10.0,99
2016-06-08 11:00:00,14.4,0.0,78,9.3,99
2016-06-08 12:00:00,14.9,0.0,74,9.7,99
2016-06-08 13:00:00,15.7,0.0,71,10.8,80
2016-06-08 14:00:00,16.3,0.0,69,11.9,41
2016-06-08 15:00:00,16.4,0.0,67,13.0,56
2016-06-08 16:00:00,15.8,0.0,68,14.1,45
2016-06-08 17:00:00,15.1,0.0,70,14.8,40
2016-06-08 18:00:00,14.0,0.0,73,14.1,44
2016-06-08 19:00:00,13.2,0.0,75,13.1,45
2016-06-08 20:00:00,12.2,0.0,78,12.1,83
2016-06-08 21:00:00,11.3,0.0,82,11.3,69
2016-06-08 22:00:00,10.6,0.0,86,9.8,88
2016-06-08 23:00:00,10.1,0.0,89,8.8,92
2016-06-09 00:00:00,9.8,0.0,89,8.2,91
2016-06-09 01:00:00,9.4,0.0,91,7.4,95
2016-06-09 02:00:00,9.2,0.0,93,7.4,95
2016-06-09 03:00:00,9.2,0.0,92,6.0,95
2016-06-09 04:00:00,9.0,0.0,93,5.8,96
2016-06-09 05:00:00,9.3,0.0,92,6.1,98
2016-06-09 06:00:00,10.0,0.0,89,6.2,98
2016-06-09 07:00:00,11.0,0.0,85,6.2,92
2016-06-09 08:00:00,12.1,0.0,82,5.8,84
2016-06-09 09:00:00,13.5,0.0,78,5.4,78
2016-06-09 10:00:00,14.7,0.0,76,4.7,13
2016-06-09 11:00:00,16.3,0.0,72,4.3,26
2016-06-09 12:00:00,17.2,0.0,68,4.4,27
2016-06-09 13:00:00,18.0,0.0,66,5.0,16
2016-06-09 14:00:00,17.6,0.0,68,5.9,28
2016-06-09 15:00:00,17.4,0.0,70,9.4,27
2016-06-09 16:00:00,17.2,0.0,72,12.3,29
2016-06-09 17:00:00,16.8,0.0,74,12.5,28
2016-06-09 18:00:00,16.4,0.0,76,11.3,33
2016-06-09 19:00:00,16.5,0.0,79,9.8,61
2016-06-09 20:00:00,15.8,0.0,82,8.7,92
2016-06-09 21:00:00,14.8,0.0,86,9.4,100
2016-06-09 22:00:00,13.6,0.0,91,9.6,92
2016-06-09 23:00:00,12.4,0.0,95,9.2,91
2016-06-10 00:00:00,11.9,0.0,95,8.5,95
2016-06-10 01:00:00,11.3,0.0,96,7.7,97
2016-06-10 02:00:00,10.9,0.0,96,7.1,95
2016-06-10 03:00:00,10.7,0.0,96,7.4,99
2016-06-10 04:00:00,10.6,0.0,95,8.4,100
2016-06-10 05:00:00,10.6,0.0,95,8.9,100
2016-06-10 06:00:00,10.8,0.0,94,9.2,100
2016-06-10 07:00:00,11.2,0.0,91,10.8,100
2016-06-10 08:00:00,11.7,0.0,89,11.6,100
2016-06-10 09:00:00,12.3,0.0,87,11.3,100
2016-06-10 10:00:00,12.6,0.0,87,10.4,100
2016-06-10 11:00:00,12.9,0.0,86,12.2,100
2016-06-10 12:00:00,13.2,0.0,85,12.6,100
2016-06-10 13:00:00,13.7,0.0,83,13.3,100
2016-06-10 14:00:00,13.6,0.0,84,13.2,100
2016-06-10 15:00:00,13.4,0.0,85,12.4,100
2016-06-10 16:00:00,13.1,0.0,86,11.7,100
2016-06-10 17:00:00,12.9,0.0,86,11.7,100
2016-06-10 18:00:00,12.7,0.0,87,11.5,100
2016-06-10 19:00:00,11.8,0.0,87,12.2,100
2016-06-10 20:00:00,11.5,0.0,88,12.4,100
2016-06-10 21:00:00,11.3,0.0,90,11.9,100
2016-06-10 22:00:00,11.1,0.0,90,11.6,100
2016-06-10 23:00:00,11.0,0.0,91,10.2,100
2016-06-11 00:00:00,11.0,0.0,92,10.5,100
2016-06-11 01:00:00,10.9,0.0,93,11.2,100
2016-06-11 02:00:00,10.8,0.0,93,10.3,100
2016-06-11 03:00:00,10.7,0.1,94,9.9,100
2016-06-11 04:00:00,10.6,0.2,95,9.1,100
2016-06-11 05:00:00,10.7,0.2,95,9.5,100
2016-06-11 06:00:00,10.7,0.2,96,11.5,100
2016-06-11 07:00:00,11.1,0.2,92,12.2,100
2016-06-11 08:00:00,11.5,0.1,90,13.3,100
2016-06-11 09:00:00,12.1,0.0,88,13.3,100
2016-06-11 10:00:00,12.5,0.0,87,11.2,100
2016-06-11 11:00:00,12.9,0.0,86,12.2,100
2016-06-11 12:00:00,13.3,0.0,85,12.6,100
2016-06-11 13:00:00,13.5,0.0,84,13.7,100
2016-06-11 14:00:00,13.5,0.0,85,13.3,100
2016-06-11 15:00:00,13.3,0.0,86,13.0,100
2016-06-11 16:00:00,13.2,0.0,87,12.2,100
2016-06-11 17:00:00,13.0,0.0,87,12.3,100
2016-06-11 18:00:00,12.8,0.0,88,11.7,100
2016-06-11 19:00:00,12.5,0.0,90,11.9,100
2016-06-11 20:00:00,12.1,0.0,91,12.7,100
2016-06-11 21:00:00,11.8,0.0,93,11.7,100
2016-06-11 22:00:00,11.6,0.0,94,12.3,100
2016-06-11 23:00:00,11.4,0.1,95,11.3,100
2016-06-12 00:00:00,11.3,0.1,95,9.7,100
2016-06-12 01:00:00,11.1,0.2,96,9.7,100
2016-06-12 02:00:00,11.0,0.3,97,10.5,100
2016-06-12 03:00:00,10.8,0.2,98,10.5,100
2016-06-12 04:00:00,10.7,0.3,98,10.0,100
2016-06-12 05:00:00,10.8,0.4,98,10.5,100
2016-06-12 06:00:00,10.9,0.3,98,10.2,100
2016-06-12 07:00:00,11.0,0.5,99,10.5,100
2016-06-12 08:00:00,11.2,0.4,99,11.8,100
2016-06-12 09:00:00,11.5,0.4,99,13.6,100
2016-06-12 10:00:00,11.6,0.6,99,11.2,100
2016-06-12 11:00:00,11.6,0.3,98,10.9,100
2016-06-12 12:00:00,11.7,0.2,96,11.7,100
2016-06-12 13:00:00,12.0,0.0,93,13.7,100
2016-06-12 14:00:00,12.3,0.0,92,14.1,100
2016-06-12 15:00:00,12.2,0.0,93,12.6,100
2016-06-12 16:00:00,12.1,0.0,94,11.3,100
2016-06-12 17:00:00,12.0,0.0,95,11.5,100
2016-06-12 18:00:00,11.7,0.0,96,13.1,100
2016-06-12 19:00:00,11.8,0.0,98,13.3,100
2016-06-12 20:00:00,11.6,0.0,98,12.1,100
2016-06-12 21:00:00,11.5,0.0,98,11.1,100
2016-06-12 22:00:00,11.4,0.0,98,7.3,100
2016-06-12 23:00:00,11.3,0.0,98,6.8,100
2016-06-13 00:00:00,11.2,0.0,99,7.3,100
2016-06-13 01:00:00,11.2,0.0,99,8.4,100
2016-06-13 02:00:00,11.2,0.0,99,7.8,100
2016-06-13 03:00:00,11.1,0.0,99,7.2,100
2016-06-13 04:00:00,11.1,0.1,99,6.8,100
2016-06-13 05:00:00,11.1,0.1,99,7.5,100
2016-06-13 06:00:00,11.2,0.0,99,9.6,100
2016-06-13 07:00:00,11.8,0.3,96,10.1,100
2016-06-13 08:00:00,12.5,0.3,96,11.4,100
2016-06-13 09:00:00,12.8,0.2,96,12.3,100
2016-06-13 10:00:00,12.8,0.3,96,13.8,100
2016-06-13 11:00:00,12.9,0.3,94,14.4,100
2016-06-13 12:00:00,12.8,0.2,92,14.3,100
2016-06-13 13:00:00,13.4,0.0,86,16.1,100
2016-06-13 14:00:00,13.9,0.0,82,17.9,99
2016-06-13 15:00:00,14.5,0.0,76,18.6,100
2016-06-13 16:00:00,14.3,0.0,77,18.6,85
2016-06-13 17:00:00,13.8,0.0,79,18.2,78
2016-06-13 18:00:00,13.4,0.0,82,17.7,75
2016-06-13 19:00:00,12.6,0.0,89,15.8,55
2016-06-13 20:00:00,12.2,0.0,91,13.6,63
2016-06-13 21:00:00,11.7,0.0,93,13.2,92
2016-06-13 22:00:00,11.5,0.0,94,12.0,78
2016-06-13 23:00:00,11.3,0.0,95,11.4,81
2016-06-14 00:00:00,11.1,0.0,96,11.8,98
2016-06-14 01:00:00,10.9,0.0,96,11.6,94
2016-06-14 02:00:00,10.9,0.0,95,11.0,100
2016-06-14 03:00:00,10.5,0.0,96,12.0,100
2016-06-14 04:00:00,10.2,0.0,97,12.7,100
2016-06-14 05:00:00,10.4,0.0,96,11.9,100
2016-06-14 06:00:00,10.7,0.1,95,15.9,100
2016-06-14 07:00:00,11.0,0.0,90,17.7,100
2016-06-14 08:00:00,11.7,0.2,86,17.8,85
2016-06-14 09:00:00,12.1,0.2,84,20.0,98
2016-06-14 10:00:00,12.6,0.1,80,18.4,100
2016-06-14 11:00:00,12.9,0.3,80,20.6,100
2016-06-14 12:00:00,13.0,0.7,82,21.4,99
2016-06-14 13:00:00,12.7,0.1,85,19.8,100
2016-06-14 14:00:00,12.8,0.2,86,19.0,100
2016-06-14 15:00:00,12.7,0.1,88,18.1,100
2016-06-14 16:00:00,12.7,0.1,91,15.0,97
2016-06-14 17:00:00,13.3,0.1,91,14.4,100
2016-06-14 18:00:00,13.2,0.0,92,14.6,100
2016-06-14 19:00:00,12.4,0.0,92,13.7,100
2016-06-14 20:00:00,12.0,0.1,95,12.5,100
2016-06-14 21:00:00,11.7,0.0,97,10.0,100
2016-06-14 22:00:00,11.6,0.1,98,8.7,100
2016-06-14 23:00:00,11.5,0.3,99,8.9,100
2016-06-15 00:00:00,11.4,0.0,99,10.5,100
2016-06-15 01:00:00,11.3,0.0,99,11.4,100
2016-06-15 02:00:00,11.3,0.0,99,11.8,100
2016-06-15 03:00:00,11.2,0.0,99,11.3,100
2016-06-15 04:00:00,11.2,0.0,99,10.9,100
2016-06-15 05:00:00,11.2,0.0,99,12.3,100
2016-06-15 06:00:00,11.4,0.1,96,13.7,100
